fecha	producto_id	cantidad	precio_unitario
2026-01-06	82	5	0.99
2026-01-06	107	0.683	1.99
2026-01-06	89	5.582	0.79
2026-01-06	38	0.995	1.89
2026-01-06	125	2	2.35
2026-01-06	12	2.76	2.25
2026-01-06	44	1.234	1.75
2026-01-06	195	1	2.25
2026-01-06	224	1	0.99
2026-01-06	114	2.413	4.5
2026-01-06	112	1.795	2.59
2026-01-06	95	1.54	2.39
2026-01-06	65	2	1.45
2026-01-06	93	1	3
2026-01-06	109	0.444	2.59
2026-01-06	162	1	1.19
2026-01-06	108	0.183	2.35
2026-01-06	31	0.404	5.69
2026-01-06	165	0.428	5
2026-01-06	140	0.398	12.95
2026-01-06	69	1	1.25
2026-01-06	24	1.084	1.19
2026-01-06	76	10	0.79
2026-01-06	141	0.135	11.89
2026-01-06	49	1	3
2026-01-06	196	3	3.15
2026-01-06	107	1.709	1.99
2026-01-06	199	1.183	2.19
2026-01-06	56	1	3.49
2026-01-06	93	1	3
2026-01-06	52	11.939	0.99
2026-01-06	195	4	2.25
2026-01-06	88	1.553	2.19
2026-01-06	44	2.737	1.75
2026-01-06	155	1	0.85
2026-01-06	114	1.078	4.5
2026-01-06	16	1.216	1.25
2026-01-06	121	11.101	1.29
2026-01-06	58	1.241	2.49
2026-01-06	167	3	1.59
2026-01-06	96	0.96	2.5
2026-01-06	48	1	1.99
2026-01-06	53	1	2.59
2026-01-06	166	1	2.45
2026-01-06	11	0.914	3.95
2026-01-06	28	3	2.85
2026-01-06	27	1	2.59
2026-01-06	106	2.121	1.99
2026-01-06	218	1	1.39
2026-01-06	190	2	3.15
2026-01-06	127	1	2.49
2026-01-06	118	0.148	4
2026-01-06	18	5.096	1.35
2026-01-06	209	1	1.19
2026-01-06	46	0.29	3
2026-01-06	57	1	1.35
2026-01-06	138	1.582	4.59
2026-01-06	50	1	3
2026-01-06	130	3	1.89
2026-01-06	193	4	2.5
2026-01-06	134	0.492	14.75
2026-01-06	35	1	1.35
2026-01-06	194	4.058	2.75
2026-01-06	190	1	3.15
2026-01-06	61	1	1.89
2026-01-06	213	1	2.85
2026-01-06	187	0.378	5.45
2026-01-06	4	4	1.05
2026-01-06	44	5.583	1.75
2026-01-06	26	0.252	1.19
2026-01-06	81	4	1.25
2026-01-06	226	2	1.35
2026-01-06	27	1	2.59
2026-01-06	77	1	2.35
2026-01-06	199	1.406	2.19
2026-01-06	18	3.519	1.35
2026-01-06	187	0.675	5.45
2026-01-06	137	0.356	18.75
2026-01-06	38	1.81	1.89
2026-01-06	71	1	1.99
2026-01-06	48	1	1.99
2026-01-06	190	1	3.15
2026-01-06	21	1	0.99
2026-01-06	9	4	0.85
2026-01-06	165	0.466	5
2026-01-06	83	2.326	2.39
2026-01-06	66	1	1.59
2026-01-06	89	18.937	0.79
2026-01-06	93	2	3
2026-01-06	139	0.234	14.95
2026-01-06	189	3	3.15
2026-01-06	85	1	1.49
2026-01-06	11	1.101	3.95
2026-01-06	124	4.284	1.55
2026-01-06	185	2	1.99
2026-01-06	103	1.146	2.19
2026-01-06	124	4.11	1.55
2026-01-06	146	0.518	14.39
2026-01-06	125	1	2.35
2026-01-06	145	0.149	22.95
2026-01-06	158	1	2.29
2026-01-06	102	0.225	1.75
2026-01-06	59	0.083	4
2026-01-06	198	1.487	1.19
2026-01-06	11	0.149	3.95
2026-01-06	40	2	1.99
2026-01-06	158	1	2.29
2026-01-06	153	1	1.99
2026-01-06	227	1	1.69
2026-01-06	121	2.101	1.29
2026-01-06	56	2	3.49
2026-01-06	94	4.298	2.85
2026-01-06	84	5	1.59
2026-01-06	30	3	1.89
2026-01-06	248	0.007	10.95
2026-01-06	42	5.561	1.39
2026-01-06	218	4	1.39
2026-01-06	73	2	1.49
2026-01-06	97	0.217	1.75
2026-01-06	250	0.251	2.39
2026-01-06	127	3	2.49
2026-01-06	207	1	1.29
2026-01-06	87	3	1.39
2026-01-06	54	2	2.59
2026-01-06	101	0.273	3
2026-01-06	122	0.054	2.99
2026-01-06	117	0.476	2.5
2026-01-06	43	2.553	1.79
2026-01-06	166	3	2.45
2026-01-06	201	0.641	1.95
2026-01-06	68	1	1.99
2026-01-06	121	10.008	1.29
2026-01-06	194	2.655	2.75
2026-01-06	146	0.298	14.39
2026-01-06	111	2.337	1.75
2026-01-06	106	0.286	1.99
2026-01-06	98	0.961	2.3
2026-01-06	95	2.623	2.39
2026-01-06	211	2	1.15
2026-01-06	135	0.354	12.95
2026-01-06	105	1.543	1.75
2026-01-06	101	4.337	3
2026-01-06	213	1	2.85
2026-01-06	144	0.312	5.39
2026-01-06	197	5.129	2.25
2026-01-06	75	3	1.59
2026-01-06	187	1.328	5.45
2026-01-06	28	2	2.85
2026-01-06	93	3	3
2026-01-06	38	2.566	1.89
2026-01-06	79	4	1.55
2026-01-06	72	3	0.95
2026-01-06	91	11.348	0.69
2026-01-06	92	5.787	0.89
2026-01-06	207	1	1.29
2026-01-06	198	4.941	1.19
2026-01-06	69	4	1.25
2026-01-06	52	5.899	0.99
2026-01-06	100	0.364	2.69
2026-01-06	219	2	0.99
2026-01-06	8	1	2.25
2026-01-06	33	4.717	1.59
2026-01-06	99	1.151	2.99
2026-01-06	71	1	1.99
2026-01-06	39	2.311	3.99
2026-01-06	66	1	1.59
2026-01-06	121	2.822	1.29
2026-01-06	55	3	2.99
2026-01-06	124	1.826	1.55
2026-01-06	41	4.903	1.85
2026-01-06	142	0.312	6.95
2026-01-06	106	2.719	1.99
2026-01-06	57	1	1.35
2026-01-06	43	3.67	1.79
2026-01-06	136	0.222	12.95
2026-01-06	70	2	1.49
2026-01-06	91	7.435	0.69
2026-01-06	114	2.404	4.5
2026-01-06	208	3	0.95
2026-01-06	154	1	1.99
2026-01-06	43	2.642	1.79
2026-01-06	148	0.182	5.99
2026-01-06	178	0.532	3.29
2026-01-07	38	1.19	1.89
2026-01-07	166	2	2.45
2026-01-07	146	0.208	14.39
2026-01-07	141	0.144	11.89
2026-01-07	85	1	1.49
2026-01-07	138	0.355	4.59
2026-01-07	121	11.271	1.29
2026-01-07	91	3.232	0.69
2026-01-07	48	1	1.99
2026-01-07	154	1	1.99
2026-01-07	218	2	1.39
2026-01-07	144	0.33	5.39
2026-01-07	68	1	1.99
2026-01-07	106	4.191	1.99
2026-01-07	79	4	1.55
2026-01-07	91	13.391	0.69
2026-01-07	124	2.69	1.55
2026-01-07	93	4	3
2026-01-07	193	2	2.5
2026-01-07	250	0.264	2.39
2026-01-07	106	1.241	1.99
2026-01-07	75	3	1.59
2026-01-07	65	2	1.45
2026-01-07	195	2	2.25
2026-01-07	39	0.291	3.99
2026-01-07	196	2	3.15
2026-01-07	83	1.285	2.39
2026-01-07	127	2	2.49
2026-01-07	102	0.238	1.75
2026-01-07	95	0.795	2.39
2026-01-07	48	1	1.99
2026-01-07	9	1	0.85
2026-01-07	113	0.021	4.25
2026-01-07	46	0.307	3
2026-01-07	96	1.016	2.5
2026-01-07	66	2	1.59
2026-01-07	39	2.155	3.99
2026-01-07	47	0.273	3
2026-01-07	16	1.288	1.25
2026-01-07	52	4.848	0.99
2026-01-07	207	1	1.29
2026-01-07	229	1	1.89
2026-01-07	136	0.155	12.95
2026-01-07	155	1	0.85
2026-01-07	93	1	3
2026-01-07	44	2.4	1.75
2026-01-07	54	1	2.59
2026-01-07	28	3	2.85
2026-01-07	18	1.37	1.35
2026-01-07	135	0.376	12.95
2026-01-07	83	1.176	2.39
2026-01-07	190	1	3.15
2026-01-07	122	0.057	2.99
2026-01-07	118	0.155	4
2026-01-07	114	0.578	4.5
2026-01-07	166	2	2.45
2026-01-07	35	1	1.35
2026-01-07	130	1	1.89
2026-01-07	137	0.185	18.75
2026-01-07	109	0.467	2.59
2026-01-07	58	1.313	2.49
2026-01-07	82	5	0.99
2026-01-07	139	0.248	14.95
2026-01-07	189	3	3.15
2026-01-07	158	1	2.29
2026-01-07	57	2	1.35
2026-01-07	101	3.453	3
2026-01-07	137	0.191	18.75
2026-01-07	101	1.43	3
2026-01-07	92	6.135	0.89
2026-01-07	105	1.634	1.75
2026-01-07	114	2.724	4.5
2026-01-07	199	1.411	2.19
2026-01-07	121	5.031	1.29
2026-01-07	44	5.394	1.75
2026-01-07	50	1	3
2026-01-07	209	1	1.19
2026-01-07	4	1	1.05
2026-01-07	166	1	2.45
2026-01-07	49	1	3
2026-01-07	226	2	1.35
2026-01-07	95	3.753	2.39
2026-01-07	52	14.04	0.99
2026-01-07	11	1.089	3.95
2026-01-07	108	0.191	2.35
2026-01-07	93	1	3
2026-01-07	167	3	1.59
2026-01-07	201	0.677	1.95
2026-01-07	44	2.32	1.75
2026-01-07	27	1	2.59
2026-01-07	153	1	1.99
2026-01-07	185	1	1.99
2026-01-07	190	3	3.15
2026-01-07	100	0.387	2.69
2026-01-07	218	3	1.39
2026-01-07	55	1	2.99
2026-01-07	158	1	2.29
2026-01-07	197	0.947	2.25
2026-01-07	33	4.994	1.59
2026-01-07	18	7.756	1.35
2026-01-07	43	2.358	1.79
2026-01-07	194	2.087	2.75
2026-01-07	93	5	3
2026-01-07	219	1	0.99
2026-01-07	54	2	2.59
2026-01-07	4	3	1.05
2026-01-07	124	4.316	1.55
2026-01-07	94	4.551	2.85
2026-01-07	197	4.489	2.25
2026-01-07	224	1	0.99
2026-01-07	93	3	3
2026-01-07	8	1	2.25
2026-01-07	40	2	1.99
2026-01-07	72	6	0.95
2026-01-07	178	0.562	3.29
2026-01-07	11	1.205	3.95
2026-01-07	30	2	1.89
2026-01-07	195	3	2.25
2026-01-07	26	0.269	1.19
2026-01-07	70	2	1.49
2026-01-07	190	2	3.15
2026-01-07	213	2	2.85
2026-01-07	76	8	0.79
2026-01-07	81	4	1.25
2026-01-07	56	3	3.49
2026-01-07	41	5.189	1.85
2026-01-07	84	1	1.59
2026-01-07	190	1	3.15
2026-01-07	138	1.32	4.59
2026-01-07	42	5.892	1.39
2026-01-07	117	0.504	2.5
2026-01-07	124	3.813	1.55
2026-01-07	130	3	1.89
2026-01-07	77	1	2.35
2026-01-07	31	0.431	5.69
2026-01-07	193	2	2.5
2026-01-07	248	0.008	10.95
2026-01-07	70	1	1.49
2026-01-07	121	11.264	1.29
2026-01-07	167	1	1.59
2026-01-07	103	1.215	2.19
2026-01-07	162	1	1.19
2026-01-07	111	0.754	1.75
2026-01-07	97	0.229	1.75
2026-01-07	125	3	2.35
2026-01-07	87	3	1.39
2026-01-07	53	1	2.59
2026-01-07	27	1	2.59
2026-01-07	24	1.151	1.19
2026-01-07	38	2.952	1.89
2026-01-07	99	1.217	2.99
2026-01-07	211	2	1.15
2026-01-07	185	1	1.99
2026-01-07	142	0.331	6.95
2026-01-07	194	2.498	2.75
2026-01-07	165	1.178	5
2026-01-07	208	2	0.95
2026-01-07	140	0.422	12.95
2026-01-07	21	1	0.99
2026-01-07	114	3.056	4.5
2026-01-07	89	15.987	0.79
2026-01-07	214	1	2.79
2026-01-07	61	1	1.89
2026-01-07	194	2.524	2.75
2026-01-07	30	1	1.89
2026-01-07	185	1	1.99
2026-01-07	73	2	1.49
2026-01-07	56	1	3.49
2026-01-07	136	0.08	12.95
2026-01-07	61	1	1.89
2026-01-07	227	1	1.69
2026-01-07	66	1	1.59
2026-01-07	49	1	3
2026-01-07	196	1	3.15
2026-01-07	207	1	1.29
2026-01-07	89	9.975	0.79
2026-01-07	55	3	2.99
2026-01-07	38	1.55	1.89
2026-01-07	134	0.521	14.75
2026-01-07	76	8	0.79
2026-01-07	145	0.158	22.95
2026-01-07	88	1.639	2.19
2026-01-07	107	2.538	1.99
2026-01-07	71	1	1.99
2026-01-07	23	3	1.25
2026-01-07	111	1.726	1.75
2026-01-07	187	2.532	5.45
2026-01-07	165	1.14	5
2026-01-07	43	7.034	1.79
2026-01-07	28	2	2.85
2026-01-07	146	0.341	14.39
2026-01-07	149	0.347	4.99
2026-01-07	98	1.017	2.3
2026-01-07	12	2.92	2.25
2026-01-07	69	6	1.25
2026-01-07	146	0.316	14.39
2026-01-07	198	6.807	1.19
2026-01-07	199	1.333	2.19
2026-01-07	91	3.275	0.69
2026-01-07	78	7	1.09
2026-01-07	148	0.194	5.99
2026-01-07	127	2	2.49
2026-01-07	8	1	2.25
2026-01-07	59	0.088	4
2026-01-07	84	4	1.59
2026-01-07	112	1.876	2.59
2026-01-08	130	4	1.89
2026-01-08	250	0.28	2.39
2026-01-08	189	3	3.15
2026-01-08	125	1	2.35
2026-01-08	103	1.288	2.19
2026-01-08	124	3.206	1.55
2026-01-08	124	8.206	1.55
2026-01-08	40	2	1.99
2026-01-08	108	0.2	2.35
2026-01-08	68	1	1.99
2026-01-08	27	1	2.59
2026-01-08	98	1.074	2.3
2026-01-08	41	5.443	1.85
2026-01-08	201	0.713	1.95
2026-01-08	44	3.194	1.75
2026-01-08	52	5.364	0.99
2026-01-08	46	0.323	3
2026-01-08	190	1	3.15
2026-01-08	42	6.216	1.39
2026-01-08	84	2	1.59
2026-01-08	99	0.221	2.99
2026-01-08	81	4	1.25
2026-01-08	70	3	1.49
2026-01-08	96	1.072	2.5
2026-01-08	84	1	1.59
2026-01-08	48	1	1.99
2026-01-08	81	1	1.25
2026-01-08	106	0.683	1.99
2026-01-08	12	3.084	2.25
2026-01-08	85	1	1.49
2026-01-08	73	2	1.49
2026-01-08	114	1.391	4.5
2026-01-08	49	1	3
2026-01-08	18	9.63	1.35
2026-01-08	112	2.008	2.59
2026-01-08	154	1	1.99
2026-01-08	91	8.638	0.69
2026-01-08	33	2.736	1.59
2026-01-08	195	2	2.25
2026-01-08	193	4	2.5
2026-01-08	78	4	1.09
2026-01-08	49	1	3
2026-01-08	137	0.129	18.75
2026-01-08	55	1	2.99
2026-01-08	137	0.116	18.75
2026-01-08	31	0.453	5.69
2026-01-08	190	1	3.15
2026-01-08	53	1	2.59
2026-01-08	194	2.364	2.75
2026-01-08	106	5.05	1.99
2026-01-08	93	3	3
2026-01-08	48	1	1.99
2026-01-08	102	0.252	1.75
2026-01-08	178	0.593	3.29
2026-01-08	93	4	3
2026-01-08	94	3.218	2.85
2026-01-08	75	3	1.59
2026-01-08	125	2	2.35
2026-01-08	28	2	2.85
2026-01-08	57	2	1.35
2026-01-08	114	1.329	4.5
2026-01-08	26	0.277	1.19
2026-01-08	91	12.362	0.69
2026-01-08	95	4.799	2.39
2026-01-08	187	1.851	5.45
2026-01-08	162	1	1.19
2026-01-08	114	0.827	4.5
2026-01-08	165	1.074	5
2026-01-08	38	2.106	1.89
2026-01-08	77	1	2.35
2026-01-08	211	2	1.15
2026-01-08	197	1.636	2.25
2026-01-08	121	5.845	1.29
2026-01-08	59	0.093	4
2026-01-08	111	0.56	1.75
2026-01-08	50	1	3
2026-01-08	122	0.06	2.99
2026-01-08	30	1	1.89
2026-01-08	8	1	2.25
2026-01-08	66	3	1.59
2026-01-08	207	1	1.29
2026-01-08	28	1	2.85
2026-01-08	38	3.894	1.89
2026-01-08	11	2.42	3.95
2026-01-08	155	1	0.85
2026-01-08	76	12	0.79
2026-01-08	47	0.287	3
2026-01-08	197	1.587	2.25
2026-01-08	87	3	1.39
2026-01-08	43	3.223	1.79
2026-01-08	135	0.396	12.95
2026-01-08	213	2	2.85
2026-01-08	149	0.365	4.99
2026-01-08	113	0.021	4.25
2026-01-08	194	4.215	2.75
2026-01-08	146	0.25	14.39
2026-01-08	195	1	2.25
2026-01-08	55	3	2.99
2026-01-08	58	1.386	2.49
2026-01-08	165	1.372	5
2026-01-08	101	4.777	3
2026-01-08	121	7.605	1.29
2026-01-08	139	0.262	14.95
2026-01-08	69	6	1.25
2026-01-08	54	2	2.59
2026-01-08	79	2	1.55
2026-01-08	109	0.494	2.59
2026-01-08	214	1	2.79
2026-01-08	197	2.516	2.25
2026-01-08	21	1	0.99
2026-01-08	134	0.174	14.75
2026-01-08	107	2.663	1.99
2026-01-08	218	5	1.39
2026-01-08	166	2	2.45
2026-01-08	92	6.472	0.89
2026-01-08	56	1	3.49
2026-01-08	82	5	0.99
2026-01-08	196	2	3.15
2026-01-08	8	1	2.25
2026-01-08	121	5.55	1.29
2026-01-08	194	0.927	2.75
2026-01-08	65	2	1.45
2026-01-08	190	3	3.15
2026-01-08	208	4	0.95
2026-01-08	141	0.151	11.89
2026-01-08	52	14.141	0.99
2026-01-08	43	4.352	1.79
2026-01-08	136	0.248	12.95
2026-01-08	74	1	2.35
2026-01-08	24	1.21	1.19
2026-01-08	111	2.057	1.75
2026-01-08	89	11.456	0.79
2026-01-08	167	1	1.59
2026-01-08	209	1	1.19
2026-01-08	114	1.98	4.5
2026-01-08	23	3	1.25
2026-01-08	84	3	1.59
2026-01-08	211	1	1.15
2026-01-08	142	0.35	6.95
2026-01-08	146	0.662	14.39
2026-01-08	71	1	1.99
2026-01-08	226	2	1.35
2026-01-08	198	7.185	1.19
2026-01-08	121	7.519	1.29
2026-01-08	72	3	0.95
2026-01-08	144	0.349	5.39
2026-01-08	99	1.064	2.99
2026-01-08	196	1	3.15
2026-01-08	43	2.341	1.79
2026-01-08	93	3	3
2026-01-08	195	3	2.25
2026-01-08	134	0.376	14.75
2026-01-08	105	1.726	1.75
2026-01-08	78	3	1.09
2026-01-08	88	1.731	2.19
2026-01-08	219	2	0.99
2026-01-08	138	1.769	4.59
2026-01-08	148	0.204	5.99
2026-01-08	248	0.008	10.95
2026-01-08	61	1	1.89
2026-01-08	185	2	1.99
2026-01-08	75	1	1.59
2026-01-08	56	3	3.49
2026-01-08	140	0.445	12.95
2026-01-08	153	1	1.99
2026-01-08	61	1	1.89
2026-01-08	44	3.663	1.75
2026-01-08	4	2	1.05
2026-01-08	4	3	1.05
2026-01-08	117	0.532	2.5
2026-01-08	39	2.581	3.99
2026-01-08	114	1.189	4.5
2026-01-08	167	3	1.59
2026-01-08	185	1	1.99
2026-01-08	101	0.377	3
2026-01-08	190	1	3.15
2026-01-08	93	5	3
2026-01-08	79	2	1.55
2026-01-08	199	2.895	2.19
2026-01-08	54	1	2.59
2026-01-08	94	1.589	2.85
2026-01-08	35	1	1.35
2026-01-08	30	3	1.89
2026-01-08	97	0.24	1.75
2026-01-08	9	4	0.85
2026-01-08	16	1.36	1.25
2026-01-08	89	13.532	0.79
2026-01-08	118	0.165	4
2026-01-08	33	2.541	1.59
2026-01-08	224	1	0.99
2026-01-08	44	3.823	1.75
2026-01-08	187	0.822	5.45
2026-01-08	89	2.418	0.79
2026-01-08	190	2	3.15
2026-01-08	137	0.153	18.75
2026-01-08	100	0.409	2.69
2026-01-08	158	1	2.29
2026-01-08	28	3	2.85
2026-01-08	121	2.574	1.29
2026-01-08	127	4	2.49
2026-01-08	227	1	1.69
2026-01-08	83	2.598	2.39
2026-01-08	145	0.167	22.95
2026-01-09	108	0.247	2.35
2026-01-09	101	3.02	3
2026-01-09	56	1	3.49
2026-01-09	87	4	1.39
2026-01-09	39	2.123	3.99
2026-01-09	187	1.772	5.45
2026-01-09	250	0.339	2.39
2026-01-09	55	3	2.99
2026-01-09	38	4.36	1.89
2026-01-09	114	2.771	4.5
2026-01-09	214	1	2.79
2026-01-09	165	2.554	5
2026-01-09	46	0.39	3
2026-01-09	28	1	2.85
2026-01-09	194	1.793	2.75
2026-01-09	53	1	2.59
2026-01-09	49	1	3
2026-01-09	35	1	1.35
2026-01-09	93	3	3
2026-01-09	193	1	2.5
2026-01-09	111	3.166	1.75
2026-01-09	66	3	1.59
2026-01-09	81	1	1.25
2026-01-09	9	2	0.85
2026-01-09	101	1.407	3
2026-01-09	207	2	1.29
2026-01-09	89	4.532	0.79
2026-01-09	61	1	1.89
2026-01-09	124	5.252	1.55
2026-01-09	146	0.946	14.39
2026-01-09	121	10.535	1.29
2026-01-09	199	3.507	2.19
2026-01-09	219	2	0.99
2026-01-09	81	5	1.25
2026-01-09	185	1	1.99
2026-01-09	226	2	1.35
2026-01-09	130	3	1.89
2026-01-09	93	4	3
2026-01-09	44	2.154	1.75
2026-01-09	42	3	1.39
2026-01-09	39	0.677	3.99
2026-01-09	153	1	1.99
2026-01-09	58	1.679	2.49
2026-01-09	101	1.057	3
2026-01-09	89	5.392	0.79
2026-01-09	91	9.739	0.69
2026-01-09	103	1.557	2.19
2026-01-09	8	1	2.25
2026-01-09	74	1	2.35
2026-01-09	128	1	2.25
2026-01-09	193	2	2.5
2026-01-09	98	1.3	2.3
2026-01-09	57	2	1.35
2026-01-09	4	6	1.05
2026-01-09	194	2.007	2.75
2026-01-09	142	0.423	6.95
2026-01-09	42	4.525	1.39
2026-01-09	105	1.269	1.75
2026-01-09	76	15	0.79
2026-01-09	101	0.753	3
2026-01-09	94	1.614	2.85
2026-01-09	190	2	3.15
2026-01-09	166	5	2.45
2026-01-09	121	8.217	1.29
2026-01-09	95	3.833	2.39
2026-01-09	141	0.183	11.89
2026-01-09	18	3	1.35
2026-01-09	94	3.186	2.85
2026-01-09	71	1	1.99
2026-01-09	154	1	1.99
2026-01-09	31	0.548	5.69
2026-01-09	178	0.72	3.29
2026-01-09	89	6.43	0.79
2026-01-09	41	1.935	1.85
2026-01-09	114	0.462	4.5
2026-01-09	190	3	3.15
2026-01-09	44	1.937	1.75
2026-01-09	44	0.811	1.75
2026-01-09	78	9	1.09
2026-01-09	248	0.01	10.95
2026-01-09	94	1.018	2.85
2026-01-09	213	2	2.85
2026-01-09	189	1	3.15
2026-01-09	47	0.35	3
2026-01-09	149	0.441	4.99
2026-01-09	216	1	2.79
2026-01-09	39	0.326	3.99
2026-01-09	12	2.373	2.25
2026-01-09	166	1	2.45
2026-01-09	138	2.139	4.59
2026-01-09	134	0.24	14.75
2026-01-09	52	7	0.99
2026-01-09	38	2.91	1.89
2026-01-09	12	1.36	2.25
2026-01-09	18	3.2	1.35
2026-01-09	195	4	2.25
2026-01-09	121	1.674	1.29
2026-01-09	40	2	1.99
2026-01-09	33	1.484	1.59
2026-01-09	187	1.112	5.45
2026-01-09	102	0.303	1.75
2026-01-09	73	3	1.49
2026-01-09	193	1	2.5
2026-01-09	197	3.538	2.25
2026-01-09	187	0.352	5.45
2026-01-09	55	1	2.99
2026-01-09	194	1.858	2.75
2026-01-09	137	0.089	18.75
2026-01-09	84	7	1.59
2026-01-09	89	11.646	0.79
2026-01-09	118	0.198	4
2026-01-09	82	4	0.99
2026-01-09	50	1	3
2026-01-09	59	0.113	4
2026-01-09	167	4	1.59
2026-01-09	158	1	2.29
2026-01-09	198	5.513	1.19
2026-01-09	69	7	1.25
2026-01-09	227	1	1.69
2026-01-09	195	1	2.25
2026-01-09	53	1	2.59
2026-01-09	52	2.535	0.99
2026-01-09	146	0.158	14.39
2026-01-09	76	1	0.79
2026-01-09	121	1.977	1.29
2026-01-09	44	4.411	1.75
2026-01-09	167	1	1.59
2026-01-09	112	2.429	2.59
2026-01-09	40	1	1.99
2026-01-09	91	15.681	0.69
2026-01-09	211	3	1.15
2026-01-09	125	2	2.35
2026-01-09	165	0.408	5
2026-01-09	93	5	3
2026-01-09	218	2	1.39
2026-01-09	16	1.64	1.25
2026-01-09	24	1.471	1.19
2026-01-09	114	1.504	4.5
2026-01-09	197	0.502	2.25
2026-01-09	122	0.07	2.99
2026-01-09	28	3	2.85
2026-01-09	109	0.598	2.59
2026-01-09	11	2.734	3.95
2026-01-09	48	1	1.99
2026-01-09	124	2.794	1.55
2026-01-09	82	1	0.99
2026-01-09	218	4	1.39
2026-01-09	52	9.061	0.99
2026-01-09	70	1	1.49
2026-01-09	89	4.671	0.79
2026-01-09	162	1	1.19
2026-01-09	56	1	3.49
2026-01-09	65	2	1.45
2026-01-09	224	1	0.99
2026-01-09	79	5	1.55
2026-01-09	194	2.051	2.75
2026-01-09	83	0.958	2.39
2026-01-09	214	1	2.79
2026-01-09	70	2	1.49
2026-01-09	11	0.195	3.95
2026-01-09	135	0.48	12.95
2026-01-09	130	1	1.89
2026-01-09	134	0.425	14.75
2026-01-09	117	0.644	2.5
2026-01-09	197	2.902	2.25
2026-01-09	68	1	1.99
2026-01-09	155	3	0.85
2026-01-09	83	2.188	2.39
2026-01-09	88	2.096	2.19
2026-01-09	43	2.039	1.79
2026-01-09	196	1	3.15
2026-01-09	127	2	2.49
2026-01-09	139	0.317	14.95
2026-01-09	209	1	1.19
2026-01-09	140	0.539	12.95
2026-01-09	213	1	2.85
2026-01-09	93	5	3
2026-01-09	28	1	2.85
2026-01-09	130	1	1.89
2026-01-09	44	3.611	1.75
2026-01-09	27	1	2.59
2026-01-09	100	0.494	2.69
2026-01-09	85	1	1.49
2026-01-09	41	4.697	1.85
2026-01-09	21	1	0.99
2026-01-09	92	7.843	0.89
2026-01-09	145	0.202	22.95
2026-01-09	43	2.101	1.79
2026-01-09	95	1.979	2.39
2026-01-09	193	1	2.5
2026-01-09	127	3	2.49
2026-01-09	144	0.421	5.39
2026-01-09	99	1.555	2.99
2026-01-09	96	1.296	2.5
2026-01-09	18	5.459	1.35
2026-01-09	72	4	0.95
2026-01-09	208	3	0.95
2026-01-09	97	0.291	1.75
2026-01-09	137	0.393	18.75
2026-01-09	198	3.193	1.19
2026-01-09	75	4	1.59
2026-01-09	190	4	3.15
2026-01-09	30	4	1.89
2026-01-09	54	1	2.59
2026-01-09	85	1	1.49
2026-01-09	107	3.241	1.99
2026-01-09	26	0.336	1.19
2026-01-09	121	4.271	1.29
2026-01-09	93	1	3
2026-01-09	113	0.026	4.25
2026-01-09	148	0.247	5.99
2026-01-09	114	2.538	4.5
2026-01-09	201	0.862	1.95
2026-01-09	105	0.817	1.75
2026-01-09	136	0.3	12.95
2026-01-09	194	1.375	2.75
2026-01-09	23	4	1.25
2026-01-09	52	5.545	0.99
2026-01-09	33	4.893	1.59
2026-01-09	77	1	2.35
2026-01-09	17	1	1.69
2026-01-09	121	2.612	1.29
2026-01-09	121	5.938	1.29
2026-01-09	43	7.793	1.79
2026-01-09	124	5.774	1.55
2026-01-09	106	6.94	1.99
2026-01-09	114	0.851	4.5
2026-01-09	125	2	2.35
2026-01-09	195	2	2.25
2026-01-09	76	3	0.79
2026-01-10	218	2	1.39
2026-01-10	94	2.87	2.85
2026-01-10	193	1	2.5
2026-01-10	98	1.53	2.3
2026-01-10	114	0.758	4.5
2026-01-10	140	0.266	12.95
2026-01-10	149	0.519	4.99
2026-01-10	124	2.426	1.55
2026-01-10	138	1.113	4.59
2026-01-10	38	3.36	1.89
2026-01-10	103	0.95	2.19
2026-01-10	114	2.609	4.5
2026-01-10	41	2.314	1.85
2026-01-10	9	5	0.85
2026-01-10	31	0.643	5.69
2026-01-10	124	8.981	1.55
2026-01-10	95	3.816	2.39
2026-01-10	11	1.635	3.95
2026-01-10	134	0.142	14.75
2026-01-10	111	2.411	1.75
2026-01-10	43	3.106	1.79
2026-01-10	197	4.796	2.25
2026-01-10	213	1	2.85
2026-01-10	91	10.043	0.69
2026-01-10	11	1.803	3.95
2026-01-10	73	3	1.49
2026-01-10	84	2	1.59
2026-01-10	201	1.015	1.95
2026-01-10	89	4.43	0.79
2026-01-10	136	0.351	12.95
2026-01-10	187	1.791	5.45
2026-01-10	48	1	1.99
2026-01-10	18	8.933	1.35
2026-01-10	190	1	3.15
2026-01-10	101	0.923	3
2026-01-10	207	2	1.29
2026-01-10	61	1	1.89
2026-01-10	216	1	2.79
2026-01-10	140	0.366	12.95
2026-01-10	76	3	0.79
2026-01-10	117	0.756	2.5
2026-01-10	178	0.845	3.29
2026-01-10	27	1	2.59
2026-01-10	54	1	2.59
2026-01-10	248	0.012	10.95
2026-01-10	134	0.14	14.75
2026-01-10	105	2.446	1.75
2026-01-10	106	4.206	1.99
2026-01-10	83	3.69	2.39
2026-01-10	107	3.312	1.99
2026-01-10	112	2.216	2.59
2026-01-10	107	0.492	1.99
2026-01-10	128	1	2.25
2026-01-10	52	14.596	0.99
